id_cliente;Nombre;Apellido;Direccion;Telefono;Tarjeta;Edad;Salario;Genero;id_pais
10849;Priscilla;Abbott;1442 Jerry Dove Drive;8295416545;6012200000000000;54;100000;F;2
10850;Daren;Cooper;4459 Northwest Boulevard;9232065072;6401430000000000;58;100000;M;4
10851;Jesse;Boatright;266 Horizon Circle;4001697433;3679830000000000;34;40000;M;5
10852;Polly;Epps;1106 Morgan Street;9103293517;7924180000000000;89;40000;F;1
10853;Eric;Weaver;2964 Sharon Lane;6669556281;4939340000000000;72;40000;M;1
10854;Edna;Morales;3542 O Conner Street;5087490033;6141950000000000;88;40000;F;1
10855;Mary;Reeves;4734 Trymore Road;1232825863;6496540000000000;77;100000;F;5
10856;Carol;Martin;14 Washington Avenue;8325872970;7217580000000000;66;60000;F;1
10857;Katherine;Hoyt;549 Thorn Street;7500970806;5417380000000000;90;60000;F;3
10858;Bernice;Marlin;415 Wright Court;2175730622;4312680000000000;86;80000;F;3
10859;Steven;Menke;2589 Ocello Street;4070823298;9804200000000000;70;80000;M;1
10860;Roy;Manzano;3702 Green Avenue;1317992826;5966980000000000;34;60000;M;6
10861;Lucille;Turley;209 Willis Avenue;4182639785;9105590000000000;52;60000;F;8
10862;Nathan;Yarbrough;4165 Corpening Drive;7726647703;1512340000000000;64;60000;M;3
10863;Ross;Hughes;2661 Cooks Mine Road;1084070840;4204690000000000;83;100000;M;4
10864;Dorian;Griffith;48 Essex Court;1546355381;7265500000000000;68;20000;M;4
10865;Bryan;Donovan;1473 Murry Street;7288798179;3891260000000000;49;60000;M;6
10866;Alice;Billman;4231 Green Avenue;4106563847;8310560000000000;42;80000;F;10
10867;June;Drennen;3361 Nutters Barn Lane;5099450045;5895470000000000;40;40000;F;8
10868;Phillis;Stewart;1058 Coffman Alley;9186642286;2814710000000000;55;40000;F;10
10869;Amy;Carey;2240 Walt Nuzum Farm Road;8945864737;7705910000000000;25;60000;F;2
10870;Harry;King;4937 Emily Renzelli Boulevard;1899869767;8446620000000000;40;60000;M;1
10871;George;Williams;1540 Birch  Street;8718252430;5699510000000000;20;20000;M;6
10872;Ella;Erickson;3713 Bluff Street;7420327045;4272600000000000;57;60000;F;2
10873;Mae;Kopp;3173 Shingleton Road;5527546462;6919380000000000;27;100000;F;2
10874;Anne;Sell;906 Aaron Smith Drive;8899158782;6830570000000000;51;60000;F;6
10875;Donnetta;Northern;1894 Victoria Street;6339443109;7861390000000000;42;80000;F;7
10876;Louis;Heflin;2366 Ashton Lane;9211578532;3140330000000000;82;100000;M;9
10877;Bryan;Compton;402 Lake Floyd Circle;3006761013;4697360000000000;37;20000;M;4
10878;Janet;Williford;1695 Coulter Lane;5627516994;7998840000000000;79;60000;F;5
10879;Refugio;Watchman;4875 Hamill Avenue;1478770633;4157820000000000;83;100000;M;5
10880;Robert;Kelley;4422 West Virginia Avenue;5984676480;1730970000000000;22;80000;M;2
10881;Scott;Ford;4660 Johnson Street;3367009670;6227120000000000;45;80000;M;9
10882;Jerome;McNamara;503 Pinewood Drive;3914107190;8705590000000000;64;20000;M;8
10883;Elsa;Rogers;302 Arthur Avenue;4744136383;5655820000000000;68;20000;F;8
10884;Betty;Dix;2637 Austin Avenue;3363112961;4555260000000000;56;80000;F;10
10885;Lee;Kinder;1995 Indiana Avenue;3329271337;5625280000000000;36;100000;M;3
10886;Kristy;Goss;4919 Hart Street;2554698194;6668160000000000;49;20000;F;7
10887;Russel;Pearson;692 Fittro Street;2120996421;4323570000000000;58;100000;M;9
10888;Walter;Ridge;1564 Chicago Avenue;2539863072;9201630000000000;82;40000;M;1
10889;John;Smith;1405 Benson Street;7520244196;6514820000000000;82;80000;M;2
10890;Aaron;Morris;3579 Ford Street;5773700872;3785440000000000;89;60000;M;8
10891;Penny;Torres;4858 Adamsville Road;4448797225;6924270000000000;35;100000;F;7
10892;Juan;Williams;4100 Joyce Street;2928545447;4658470000000000;38;40000;M;6
10893;Dorothy;Lockett;2236 Radford Street;9198162696;1092680000000000;37;100000;F;1
10894;Stacie;Smith;1113 Radford Street;5826595836;6888750000000000;59;100000;F;7
10895;Ian;Rivas;534 Long Street;8790463753;9497900000000000;83;20000;M;6
10896;Tyler;Valencia;622 Hide A Way Road;2419810645;7951080000000000;80;80000;M;5
10897;Gloria;Jones;437 Fidler Drive;2443059031;8214420000000000;59;40000;F;4
10898;Roger;Hale;779 Foley Street;7085586316;4232470000000000;66;40000;M;10
10899;Marie;Marshall;4909 Joseph Street;1046349565;6929530000000000;87;60000;F;2
10900;Claudia;Hubbell;4873 White Avenue;6882241148;8047270000000000;34;100000;F;1
10901;Nicole;Mosley;1434 Golf Course Drive;7371265859;5337280000000000;44;60000;F;10
10902;Dawn;Moore;922 Goodwin Avenue;3387412497;1103410000000000;57;100000;F;10
10903;Harvey;McElroy;4957 Perine Street;8274108771;9784090000000000;76;100000;M;10
10904;Humberto;Pigford;3126 Spinnaker Lane;6852774769;7721100000000000;68;20000;M;1
10905;Ramona;Jackson;3087 Kovar Road;3366614372;3533940000000000;46;60000;F;4
10906;Barbara;Lee;990 Parrill Court;6721211059;2684820000000000;66;100000;F;4
10907;Casimira;Mansfield;725 Columbia Mine Road;9883253143;2870440000000000;23;40000;F;9
10908;Diane;McClendon;4553 Sweetwood Drive;3094279041;7861970000000000;24;80000;F;4
10909;Rachele;Obrien;439 Retreat Avenue;6799738918;2337320000000000;77;60000;F;6
10910;William;Miller;4859 Berkley Street;3951837032;3787620000000000;82;80000;M;2
10911;Miguel;Fletcher;2740 Stockert Hollow Road;2511786819;6226690000000000;44;80000;M;3
10912;Juan;Davis;1227 Rainy Day Drive;9472554359;9542150000000000;71;100000;M;1
10913;Eva;Bowler;4369 Rogers Street;9169068721;6997940000000000;56;80000;F;2
10914;Kyle;Miranda;848 Kuhl Avenue;8929631199;9073110000000000;67;100000;M;6
10915;Michael;Maloney;2096 Moonlight Drive;6889571676;9120140000000000;80;60000;M;9
10916;Tania;Johnston;950 Pinewood Avenue;5303774793;5900500000000000;88;20000;F;1
10917;David;Boyer;402 Maple Street;2025699785;3105240000000000;39;60000;M;10
10918;Robert;Smith;631 Grim Avenue;5588954493;3192330000000000;66;100000;M;8
10919;Sylvia;Griffith;3664 Watson Street;2091626182;9209330000000000;71;100000;F;8
10920;David;Lashley;3149 Birch Street;3252571144;5779100000000000;48;40000;M;8
10921;Meredith;Marriott;3329 Oliverio Drive;9764580683;8979070000000000;29;100000;F;8
10922;Harry;Sizemore;2917 Tator Patch Road;2983863501;5124620000000000;41;100000;M;6
10923;Kim;Thomason;3501 Heavens Way;4673354497;8790900000000000;77;60000;F;4
10924;Melvin;Lamere;1428 Davis Avenue;5530916075;7759450000000000;39;40000;M;3
10925;Hazel;Sutphin;3881 Columbia Mine Road;3756244303;8382350000000000;33;80000;F;6
10926;Robert;Coleman;842 Hewes Avenue;7213903045;8515630000000000;60;80000;M;2
10927;Shelby;Sherman;1504 Hurry Street;1653731425;6261570000000000;43;40000;M;7
10928;Glenn;Lewis;3004 Ashwood Drive;7075696551;3534140000000000;66;100000;M;4
10929;John;Loudermilk;492 Heavner Court;9496377400;7564020000000000;64;40000;M;2
10930;James;Ison;3587 North Avenue;2209291557;5701080000000000;76;60000;M;5
10931;Ricardo;Rawson;2830 Vine Street;5312440357;7419370000000000;35;100000;M;1
10932;Sheila;Vergara;2279 Philli Lane;9515537861;4352240000000000;44;80000;F;4
10933;Robert;Montgomery;3073 Whiteman Street;1065402695;5135920000000000;27;20000;M;10
10934;Shirley;Combs;2227 Raoul Wallenberg Place;2212762696;6404280000000000;62;80000;F;10
10935;Mary;Hite;3840 South Street;2709911712;1776340000000000;81;60000;F;2
10936;Jean;Donohue;1461 Stoneybrook Road;5947562360;2883710000000000;72;80000;F;1
10937;Alvin;Bettencourt;2265 O Conner Street;9664192636;4650050000000000;21;80000;M;10
10938;Derek;Blackmer;4140 Henery Street;1900889069;4277600000000000;18;80000;M;3
10939;Howard;Jones;2083 Walnut Street;9416821220;7928490000000000;47;60000;M;6
10940;Pat;Hardy;2696 White Oak Drive;6304378549;5573790000000000;24;40000;F;2
10941;Gerald;Laws;4148 Pritchard Court;9333345733;2258690000000000;49;40000;M;10
10942;James;Thompson;2625 Cardinal Lane;7357993471;6330870000000000;78;20000;M;10
10943;Jerome;Soucy;3097 George Street;3814594687;4352610000000000;48;20000;M;10
10944;Charles;Haven;2546 Post Farm Road;5751236072;3768220000000000;45;20000;M;4
10945;Marcia;Strait;460 Pine Tree Lane;1541926166;3506440000000000;52;60000;F;8
10946;Jenifer;Joshi;4043 Oakwood Circle;3659592808;8501880000000000;41;20000;F;9
10947;Alison;Morris;2896 Romrog Way;9077608163;2923590000000000;44;60000;F;1
10948;Shirley;Brown;3969 Pine Street;2845690045;9048050000000000;50;20000;F;2
10949;Ona;Bartholomew;4162 George Avenue;6949328464;3219140000000000;37;40000;F;3
10950;Irena;Sorg;3996 Turkey Pen Road;5276005296;4659450000000000;67;100000;F;4
10951;Cesar;Arnold;3449 Bluff Street;8152707506;8317000000000000;73;40000;M;5
10952;Georgia;Mitchell;184 Fairmont Avenue;4346294429;6072210000000000;81;60000;F;1
10953;Stephen;Thomas;3931 Masonic Drive;1317938721;7560410000000000;41;40000;M;7
10954;Emily;Marble;424 Creekside Lane;3786018378;2754960000000000;56;20000;F;9
10955;Helen;Bryant;434 Northwest Boulevard;5544698120;7891460000000000;87;60000;F;2
10956;Patsy;Toth;374 Brown Street;9757035046;5439550000000000;89;60000;F;9
10957;David;Parsons;3025 Burning Memory Lane;2505811029;5097100000000000;87;100000;M;1
10958;Donald;Morgan;3953 Virgil Street;9932697944;1152820000000000;79;20000;M;2
10959;Regina;Sinclair;4345 Mulberry Avenue;5617125349;1798100000000000;29;20000;F;3
10960;Chris;Williams;521 Vesta Drive;7126539315;4158570000000000;55;60000;F;6
10961;Paula;Lundstrom;3701 Meadow Lane;2595931521;2242860000000000;65;40000;F;1
10962;Cheryl;Ruble;360 Camden Place;5710670326;5322960000000000;76;80000;F;5
10963;Jack;Brooks;2128 Collins Avenue;2488559731;7159140000000000;47;40000;M;5
10964;Ralph;Robinson;3064 Patterson Fork Road;9194456797;5044510000000000;74;60000;M;7
10965;Anthony;Carter;4337 Mercer Street;3204460118;2939890000000000;67;100000;M;9
10966;Wendell;Martinez;355 Conference Center Way;2284915728;1423500000000000;81;100000;M;10
10967;Jennifer;O'Neill;3735 Jadewood Drive;3800954628;2017150000000000;90;100000;F;9
10968;Katherine;Williams;4435 Yorkie Lane;4493314343;3996350000000000;39;40000;F;5
10969;Bill;Rodriguez;2788 Lynn Avenue;7000841487;2968690000000000;54;80000;M;2
10970;Deborah;Thomas;2419 Tanglewood Road;2749094038;9937550000000000;69;20000;F;2
10971;Kristin;Joyce;1733 Agriculture Lane;1082504284;2311990000000000;33;60000;F;6
10972;Ruth;Voss;2179 Dark Hollow Road;6349611230;5772870000000000;22;80000;F;1
10973;Thomas;Young;4806 Broad Street;9413284078;3560860000000000;88;20000;M;6
10974;Tammara;Gibson;858 Sharon Lane;4654123544;6984080000000000;76;100000;F;8
10975;Virginia;Chaney;4268 Custer Street;4281653346;1510960000000000;21;80000;F;10
10976;Mary;Rodriguez;905 Rollins Road;9526421402;4159250000000000;20;80000;F;1
10977;Ann;Dunnigan;911 Terra Cotta Street;4634432849;5584480000000000;28;40000;F;1
10978;Donna;Contreras;4985 Metz Lane;7061993346;9211020000000000;29;40000;F;2
10979;Pamela;Rodriquez;1930 Upland Avenue;4295534742;2973910000000000;57;100000;F;1
10980;Juanita;Fox;4397 Lucy Lane;4956936711;4720520000000000;41;40000;F;8
10981;Grady;Courson;2887 Bartlett Avenue;6522786244;8128710000000000;24;60000;M;4
10982;Scott;Glover;2082 Station Street;9774088447;5043830000000000;87;80000;M;2
10983;Bryan;Proctor;402 Oakwood Circle;7141698163;6833930000000000;42;60000;M;5
10984;Robert;Brooks;4917 Pinnickinnick Street;2771011319;7257340000000000;38;80000;M;8
10985;Amelia;Wenner;3751 Roguski Road;7187934333;3825540000000000;24;60000;F;7
10986;Millard;Lewandowski;849 Par Drive;8148937901;1610850000000000;60;40000;M;6
10987;Thomas;Hoover;3471 Pine Tree Lane;6726856493;7649850000000000;90;100000;M;4
10988;Charles;Rodriguez;1122 Patton Lane;6717773674;6374440000000000;47;40000;M;1
10989;Hazel;Moore;4308 Timberbrook Lane;4600168203;3659690000000000;55;60000;F;10
10990;Maire;Winters;4223 Summit Street;7457974242;9709880000000000;53;40000;F;1
10991;Emily;Price;1586 Jarvisville Road;3199538939;8051130000000000;19;20000;F;6
10992;Samuel;Green;3555 Harley Vincent Drive;9981533560;3733320000000000;45;100000;M;4
10993;Daphne;Akers;768 Better Street;8187682929;2825310000000000;21;100000;F;2
10994;Jennifer;Robinson;514 Saint Clair Street;7702738211;9159700000000000;82;80000;F;4
10995;John;Green;4694 Riverside Drive;9203381177;3527490000000000;90;20000;M;3
10996;Jacqueline;Lugo;4225 Shearwood Forest Drive;3305413264;9165380000000000;25;40000;F;4
10997;Sue;Hernandez;3486 Jones Street;8645789728;7823170000000000;22;80000;F;5
10998;Gary;Terry;4795 Front Street;4611237432;8982820000000000;57;60000;M;3
10999;Del;Mendoza;4926 Riverwood Drive;9386087639;1295990000000000;59;80000;M;3
11000;Corina;Center;3084 Medical Center Drive;3755840719;6448840000000000;46;20000;F;5
11001;Terry;Mendoza;1532 Martha Ellen Drive;5078406359;8400690000000000;89;40000;M;7
11002;Holly;Lemus;2157 Rockwell Lane;2629692067;3535370000000000;56;80000;F;3
11003;Robert;Lawson;3137 Woodrow Way;3390707444;4039830000000000;20;40000;M;7
11004;Christopher;White;303 Joes Road;6656918941;8753530000000000;35;20000;M;5
11005;Jeffrey;McFarland;4234 Jones Street;9883340223;6109570000000000;63;80000;M;10
11006;Dennis;Greaney;3864 Fittro Street;8686463182;8041690000000000;46;60000;M;7
11007;Charles;Acord;3591 Parkway Street;5331769432;4786290000000000;88;20000;M;8
11008;Patrick;Obrien;1618 Whispering Pines Circle;2119331897;5492530000000000;66;40000;M;5
11009;Arlene;Waterman;4743 Payne Street;9198844572;9710310000000000;35;40000;F;6
11010;Fernando;Mace;27 Griffin Street;2553410227;3414030000000000;63;20000;M;3
11011;Alice;Brown;4472 Dola Mine Road;3384615204;2271200000000000;38;100000;F;5
11012;Leo;Valencia;1079 Radford Street;9677395353;4763330000000000;47;20000;M;3
11013;Willie;Bowles;3215 John Avenue;7478782643;6444560000000000;72;80000;M;2
11014;Clayton;Jones;1604 Thomas Street;8463275669;7016250000000000;50;60000;M;6
11015;Peter;Lohman;3696 Derek Drive;6087747851;8864990000000000;40;20000;M;8
11016;Kelly;Carroll;1294 Filbert Street;3032058615;2592030000000000;34;20000;F;8
11017;Donna;Robinette;4996 Morgan Street;8148741131;7990330000000000;79;100000;F;4
11018;James;Stewart;2015 Daffodil Lane;3902623304;6567120000000000;50;60000;M;1
11019;Robert;Cruz;1761 Byers Lane;5052796891;4218680000000000;80;100000;M;3
11020;Kimberly;Beller;338 Elk Avenue;9664896431;2277910000000000;21;100000;F;7
11021;Cynthia;Agnew;4047 Burwell Heights Road;8701951082;8700710000000000;67;40000;F;6
11022;Jeanne;Whitaker;488 Vesta Drive;8101825478;8766240000000000;34;60000;F;6
11023;Alice;Parman;1580 Hope Street;3337103723;9415030000000000;52;40000;F;10
11024;Kristen;Cushman;2660 Fowler Avenue;5201242060;1185130000000000;45;20000;F;6
11025;Ida;Vega;2501 Andell Road;1785806288;6912110000000000;77;40000;F;9
11026;Charles;Brown;3103 Foley Street;2907293311;4156580000000000;72;60000;M;9
11027;Patricia;Robinson;2150 Lowes Alley;4657913920;5369500000000000;18;40000;F;6
11028;Lauren;Carmen;4633 Rocket Drive;1164928273;4282120000000000;64;40000;F;2
11029;Dennis;Rhodes;196 Valley Drive;3120359454;6526750000000000;86;20000;M;3
11030;Patrick;Andrews;1268 Mutton Town Road;2229138403;1696650000000000;31;60000;M;6
11031;Nella;Gonzales;1076 Lunetta Street;7808345275;7636870000000000;33;100000;F;5
11032;Janice;Taylor;3662 Richards Avenue;6961306941;6288480000000000;51;60000;F;7
11033;Evalyn;Kirk;857 Heritage Road;1101444564;3623820000000000;79;80000;F;10
11034;Antoinette;Perez;4097 Big Indian;5481894959;5019590000000000;26;40000;F;5
11035;Duane;Setliff;2286 Elmwood Avenue;2615515180;3793550000000000;58;80000;M;1
11036;Alexander;McFall;1561 Coal Street;6869099288;1362800000000000;78;20000;M;2
11037;Adam;Pope;1020 Tree Top Lane;4297972715;1211930000000000;30;40000;M;2
11038;Edward;Atchison;518 Pinnickinnick Street;8370279467;9837450000000000;44;40000;M;5
11039;Kimberly;Coleman;1222 Oakwood Circle;4516876066;7714180000000000;25;60000;F;5
11040;Andrew;Granata;646 Twin House Lane;6610396985;9954970000000000;47;20000;M;2
11041;Harold;Gavin;1081 Gateway Road;4655735963;1675400000000000;24;20000;M;8
11042;George;Ray;1407 Windy Ridge Road;8857909496;5882830000000000;65;80000;M;10
11043;Lee;Stoner;4132 Columbia Road;1467091076;9737050000000000;62;60000;M;9
11044;Joanne;Jones;977 Scenic Way;1899572645;2933510000000000;64;100000;F;3
11045;Richard;King;442 Pinchelone Street;4580537442;5429950000000000;47;40000;M;3
11046;Ramona;Mosteller;2013 Dogwood Lane;8341752108;3895530000000000;69;20000;F;3
11047;Ann;Kelly;1423 Lena Lane;5001660472;6217920000000000;65;60000;F;6
11048;Stephanie;Mireles;242 Romrog Way;7556665292;7675490000000000;37;40000;F;3
11049;Mary;Lee;962 Morningview Lane;9906602921;1664580000000000;42;100000;F;8
11050;Dianna;Peters;3655 Pike Street;8099945023;5039830000000000;48;80000;F;10
11051;Jeanette;King;3330 American Drive;5585471934;3426450000000000;20;20000;F;3
11052;Helen;Murrell;845 Meadow View Drive;4690361068;9751030000000000;22;20000;F;3
11053;Aubrey;Dickerman;2141 Kimberly Way;1436858611;9616750000000000;23;20000;F;8
11054;Leslie;Jimenez;701 Whaley Lane;3477918590;7935890000000000;86;100000;F;4
11055;Ignacio;Kinsey;2806 Star Route;7872545733;5925980000000000;53;100000;M;1
11056;Rita;Orta;2226 Jadewood Farms;9287420766;5946630000000000;54;80000;F;1
11057;Ralph;Reyes;1038 Edgewood Avenue;2738702762;9938660000000000;63;100000;M;8
11058;Reggie;Simmons;2552 Penn Street;3700505569;3685910000000000;27;80000;M;3
11059;Oliver;Wuest;2862 Whitman Court;7603217415;1150180000000000;66;60000;M;7
11060;John;Lefebre;796 Shady Pines Drive;3543611303;4427390000000000;81;60000;M;9
11061;Mildred;Weeks;48 Patterson Road;1519479848;2240160000000000;58;40000;F;4
11062;Todd;Arana;4284 Post Avenue;9077650115;8770560000000000;31;20000;M;7
11063;Tammy;Harris;3973 Ashton Lane;4729688367;4957380000000000;57;20000;F;1
11064;Mike;Jones;4216 Woodland Terrace;6265163036;4743170000000000;62;80000;M;9
11065;Jessica;Stahl;4824 Ferrell Street;8423319719;7824690000000000;47;20000;F;5
11066;Stephanie;Hardin;3261 Cedar Lane;4492554100;7629270000000000;77;100000;F;2
11067;Jesusa;Dearmond;1499 Elk Rd Little;9025901691;2544970000000000;19;100000;F;1
11068;Goldie;Debose;4704 Mount Tabor;7682050626;2641460000000000;20;20000;F;1
11069;Gail;Beerman;1316 Rafe Lane;4784197455;8228570000000000;81;60000;M;7
11070;Walter;Jones;4089 Coulter Lane;4341312112;8845680000000000;46;20000;M;3
11071;David;Bolyard;1208 Angus Road;1909318753;3512530000000000;38;100000;M;1
11072;Freddie;Gilland;1363 Del Dew Drive;5473286895;9938500000000000;83;40000;M;3
11073;Kathy;Hyde;4940 Stuart Street;1822264240;8823360000000000;25;100000;F;3
11074;Casey;Sisk;4894 Stiles Street;2365896337;9999150000000000;87;100000;F;1
11075;Benjamin;Oakman;2898 Ryan Road;3573364151;5234750000000000;39;20000;M;3
11076;John;Wilson;4751 Barfield Lane;9027490765;5074390000000000;55;20000;M;5
11077;Eleanor;Quinones;3056 Wakefield Street;1094450608;7739270000000000;82;80000;F;4
11078;Blanche;Mark;1735 Philli Lane;9297471565;9266700000000000;65;80000;F;2
11079;Gail;Jenkins;4169 Lady Bug Drive;7932268629;7143070000000000;41;40000;F;7
11080;David;Emerson;327 Arbor Court;3127574236;8179880000000000;19;100000;M;9
11081;Michael;Deel;3845 Angie Drive;7217790597;6808170000000000;59;80000;M;10
11082;Charlotte;Morgan;2431 High Meadow Lane;6000276987;4442430000000000;21;60000;F;3
11083;Donald;Stiner;4221 Single Street;3526058664;6744050000000000;28;100000;M;7
11084;David;Guzman;2601 Dog Hill Lane;9554720672;7645700000000000;63;80000;M;1
11085;Jamaal;Welch;873 Winding Way;4575013759;9123720000000000;64;100000;M;4
11086;Travis;Tucker;468 Benson Park Drive;2118856722;8313800000000000;73;100000;M;5
11087;Raquel;Daniel;2377 Walnut Drive;8775348362;5354830000000000;49;100000;F;8
11088;Robert;Perry;156 Union Street;9436136721;5793610000000000;51;100000;M;1
11089;Juli;Turner;4779 Stratford Court;9205558569;2612320000000000;30;100000;F;6
11090;Yvonne;Sauls;4787 University Street;4375708907;5589420000000000;45;20000;F;1
